work_id,author_id,author_name,author_position,institutions
WOS:000405990300007,,"Zhou, F.",2,"Huazhong Univ Sci & Technol, Wuhan Natl Lab Optoelect, Sch Opt & Elect Informat, Wuhan 430074, Peoples R China."
WOS:000405990300007,,"Yan, S.",3,"Huazhong Univ Sci & Technol, Wuhan Natl Lab Optoelect, Sch Opt & Elect Informat, Wuhan 430074, Peoples R China."
WOS:000405990300007,,"Yu, Y.",4,"Huazhong Univ Sci & Technol, Wuhan Natl Lab Optoelect, Sch Opt & Elect Informat, Wuhan 430074, Peoples R China."
WOS:000405990300007,,"Dong, J.",5,"Huazhong Univ Sci & Technol, Wuhan Natl Lab Optoelect, Sch Opt & Elect Informat, Wuhan 430074, Peoples R China."
WOS:000405990300007,,"Zhang, X.",6,"Huazhong Univ Sci & Technol, Wuhan Natl Lab Optoelect, Sch Opt & Elect Informat, Wuhan 430074, Peoples R China."
WOS:000468244000003,,"Zhang, S.",1,"Univ Elect Sci & Technol China, Sch Optoelect Sci & Engn, Chengdu 610054, Sichuan, Peoples R China."
WOS:000468244000003,,"Liu, Y.",2,"Univ Elect Sci & Technol China, Sch Optoelect Sci & Engn, Chengdu 610054, Sichuan, Peoples R China."
WOS:000468244000003,,"Lu, R.",3,"Univ Elect Sci & Technol China, Sch Optoelect Sci & Engn, Chengdu 610054, Sichuan, Peoples R China."
WOS:000468244000003,,"Sun, B.",4,"Univ Elect Sci & Technol China, Sch Optoelect Sci & Engn, Chengdu 610054, Sichuan, Peoples R China."
WOS:000468244000003,,"Yan, L.",5,"Southwest Fiaotong Univ, Sch Informat Sci & Technol, Ctr Informat Photon & Commun, Chengdu 610031, Sichuan, Peoples R China."
WOS:001541993500007,,"Liu, J.",1,"Sun Yat Sen Univ, Sch Elect & Informat Technol, State Key Lab Optoelect Mat & Technol, Guangzhou 510006, Guangdong, Peoples R China."
WOS:001541993500007,,"Dong, J.",2,"Sun Yat Sen Univ, Sch Elect & Informat Technol, State Key Lab Optoelect Mat & Technol, Guangzhou 510006, Guangdong, Peoples R China."
WOS:001541993500007,,"Wan, Y.",3,"Sun Yat Sen Univ, Sch Elect & Informat Technol, State Key Lab Optoelect Mat & Technol, Guangzhou 510006, Guangdong, Peoples R China."
WOS:001541993500007,,"Yu, S.",4,"Sun Yat Sen Univ, Sch Elect & Informat Technol, State Key Lab Optoelect Mat & Technol, Guangzhou 510006, Guangdong, Peoples R China."
WOS:000978201000001,,"Dong, M.",1,Massachusetts Institute of Technology
WOS:000978201000001,,"Zimmermann, M.",2,Massachusetts Institute of Technology
WOS:000978201000001,,"Heim, D.",3,Massachusetts Institute of Technology
WOS:000978201000001,,"Choi, H.",4,Massachusetts Institute of Technology
WOS:000978201000001,,"Clark, G.",5,Massachusetts Institute of Technology
WOS:000978201000001,,"Leenheer, A.",6,"Sandia Natl Labs, POB 5800, Albuquerque, NM 87185 USA."
WOS:000978201000001,,"Palm, K.",7,Massachusetts Institute of Technology
WOS:000978201000001,,"Witte, A.",8,Massachusetts Institute of Technology
WOS:000978201000001,,"Dominguez, D.",9,"Sandia Natl Labs, POB 5800, Albuquerque, NM 87185 USA."
WOS:000978201000001,,"Gilbert, G.",10,Massachusetts Institute of Technology
WOS:000978201000001,,"Eichenfield, M.",11,"Univ Arizona, Coll Opt Sci, Tucson, AZ 85719 USA."
WOS:000978201000001,,"Englund, D.",12,"Brookhaven Natl Lab, 98 Rochester St, Upton, NY 11973 USA."
WOS:000406007500023,,"Mandal, S.",1,"Natl Inst Technol, Dept Phys, Durgapur, W Bengal, India."
WOS:000406007500023,,"Mandal, D.",2,"Saldiha Coll, Dept Phys, Bankura, W Bengal, India."
WOS:000406007500023,,"Mandal, M.",3,"Natl Inst Technol, Dept Phys, Durgapur, W Bengal, India."
WOS:000406007500023,,"Garai, S.",4,"MUC Womens Coll, Dept Phys, Burdwan, W Bengal, India."
WOS:000754264200008,,"Xu, Z.",1,"China Univ Petr East China, Coll Oceanog & Space Informat, Qingdao 266580, Peoples R China."
WOS:000754264200008,,"Wu, K.",2,"China Univ Petr East China, Coll Oceanog & Space Informat, Qingdao 266580, Peoples R China."
WOS:000754264200008,,"Huang, L.",3,"Minist Nat Resources Peoples Republ China, Natl Satellite Ocean Applicat Serv, Beijing 100081, Peoples R China."
WOS:000754264200008,,"Wang, Q.",4,"Minist Nat Resources Peoples Republ China, Natl Satellite Ocean Applicat Serv, Beijing 100081, Peoples R China."
WOS:000754264200008,,"Ren, P.",5,"China Univ Petr East China, Coll Oceanog & Space Informat, Qingdao 266580, Peoples R China."
WOS:000360909500002,,"Wang, Z.",1,"Xi An Jiao Tong Univ, Sch Sci, Xian 710049, Peoples R China."
WOS:000360909500002,,"Ullah, Z.",2,"Xi An Jiao Tong Univ, Shaanxi Key Lab Informat Photon Tech, Xian 710049, Peoples R China."
WOS:000360909500002,,"Gao, M.",3,"Xi An Jiao Tong Univ, Shaanxi Key Lab Informat Photon Tech, Xian 710049, Peoples R China."
WOS:000360909500002,,"Zhang, D.",4,"Xi An Jiao Tong Univ, Shaanxi Key Lab Informat Photon Tech, Xian 710049, Peoples R China."
WOS:000360909500002,,"Zhang, Y.",5,"Xi An Jiao Tong Univ, Shaanxi Key Lab Informat Photon Tech, Xian 710049, Peoples R China."
WOS:000360909500002,,"Gao, H.",6,"Xi An Jiao Tong Univ, Sch Sci, Xian 710049, Peoples R China."
WOS:000360909500002,,"Zhang, Y.",7,"Xi An Jiao Tong Univ, Shaanxi Key Lab Informat Photon Tech, Xian 710049, Peoples R China."
WOS:000386103500154,,"Doany, F.",1,"IBM TJ Watson Res Ctr, Yorktown Hts, NY 10598 USA."
WOS:000386103500154,,"Budd, R.",2,"IBM TJ Watson Res Ctr, Yorktown Hts, NY 10598 USA."
WOS:000386103500154,,"Schares, L.",3,"IBM TJ Watson Res Ctr, Yorktown Hts, NY 10598 USA."
WOS:000386103500154,,"Huynh, T.",4,"IBM TJ Watson Res Ctr, Yorktown Hts, NY 10598 USA."
WOS:000386103500154,,"Wood, M.",5,"Ohio State Univ, Columbus, OH 43210 USA."
WOS:000386103500154,,"Kuchta, D.",6,"IBM TJ Watson Res Ctr, Yorktown Hts, NY 10598 USA."
WOS:000386103500154,,"Dupuis, N.",7,"IBM TJ Watson Res Ctr, Yorktown Hts, NY 10598 USA."
WOS:000386103500154,,"Schow, C.",8,"Univ Calif Santa Barbara, Santa Barbara, CA 93106 USA."
WOS:000386103500154,,"Lee, B.",9,"IBM TJ Watson Res Ctr, Yorktown Hts, NY 10598 USA."
WOS:000386103500154,,"Module, M.",10,"Fraunhofer HHI, Berlin, Germany."
WOS:000386103500154,,"Sigmund, A.",11,"Fraunhofer HHI, Berlin, Germany."
WOS:000386103500154,,"Rehbein, W.",12,"Fraunhofer HHI, Berlin, Germany."
WOS:000386103500154,,"Liow, T.",13,"A STAR Inst Microelect, Singapore, Singapore."
WOS:000386103500154,,"Luo, L.",14,"A STAR Inst Microelect, Singapore, Singapore."
WOS:000386103500154,,"Lo, G.",15,"A STAR Inst Microelect, Singapore, Singapore."
WOS:000804671500005,,"Ashtiani, F.",1,"Univ Penn, Dept Elect & Syst Engn, Philadelphia, PA 19104 USA."
WOS:000804671500005,,"Geers, A.",2,"Univ Penn, Dept Elect & Syst Engn, Philadelphia, PA 19104 USA."
WOS:000804671500005,,"Aflatouni, F.",3,"Univ Penn, Dept Elect & Syst Engn, Philadelphia, PA 19104 USA."
WOS:000885840300019,,"Peng, J.",1,"George Washington Univ, 800 22nd St NW, Washington, DC 20052 USA."
WOS:000885840300019,,"Alkabani, Y.",2,"Halmstad Univ, Spetsvinkelgatan 29, SE-30250 Halmstad, Sweden."
WOS:000885840300019,,"Puri, K.",3,"George Washington Univ, 800 22nd St NW, Washington, DC 20052 USA."
WOS:000885840300019,,"Ma, X.",4,"George Washington Univ, 800 22nd St NW, Washington, DC 20052 USA."
WOS:000885840300019,,"Sorger, V.",5,"George Washington Univ, 800 22nd St NW, Washington, DC 20052 USA."
WOS:000885840300019,,"El-Ghazawi, T.",6,"George Washington Univ, 800 22nd St NW, Washington, DC 20052 USA."
WOS:000619209800045,,"Zhong, D.",1,"Wuyi Univ, Intelligent Mfg Fac, Jiangmen 529020, Peoples R China."
WOS:000619209800045,,"Yang, H.",2,"Wuyi Univ, Intelligent Mfg Fac, Jiangmen 529020, Peoples R China."
WOS:000619209800045,,"Xi, J.",3,"Univ WollongGong, Sch Elect Comp Telecommun Engn, Wollongong, NSW 2522, Australia."
WOS:000619209800045,,"Zeng, N.",4,"Wuyi Univ, Intelligent Mfg Fac, Jiangmen 529020, Peoples R China."
WOS:000619209800045,,"Xu, Z.",5,"Wuyi Univ, Intelligent Mfg Fac, Jiangmen 529020, Peoples R China."
WOS:000619209800045,,"Deng, F.",6,"Wuyi Univ, Intelligent Mfg Fac, Jiangmen 529020, Peoples R China."
WOS:000904404400046,,"Hengeveld, S.",1,"Univ Rennes 1, IRISA, Rennes, France."
WOS:000904404400046,,"Mucherino, A.",2,"Univ Rennes 1, IRISA, Rennes, France."
WOS:000410721000006,,"Ma, Y.",1,"Beijing Univ Posts & Telecommun, State Key Lab Informat Photon & Opt Commun, Beijing 100876, Peoples R China."
WOS:000410721000006,,"Wang, T.",2,"Beijing Univ Posts & Telecommun, State Key Lab Informat Photon & Opt Commun, Beijing 100876, Peoples R China."
WOS:001133572300001,,"Nayak, S.",1,"Indian Inst Technol Hyderabad, Dept Phys, Ultrafast Photophys & Photon Lab, Kandi 502285, Telangana, India."
WOS:001133572300001,,"Ahmed, M.",2,"Indian Inst Technol Hyderabad, Dept Phys, Ultrafast Photophys & Photon Lab, Kandi 502285, Telangana, India."
WOS:001133572300001,,"Velpandian, M.",3,"Indian Inst Technol Hyderabad, Dept Chem Engn, Kandi, Sangareddy 502285, Telangana, India."
WOS:001133572300001,,"Meduri, P.",4,"Indian Inst Technol Hyderabad, Dept Chem Engn, Kandi, Sangareddy 502285, Telangana, India."
WOS:001133572300001,,"Rathod, J.",5,"Univ Hyderabad, DRDO Ind Acad, Adv Ctr Res High Energy Mat ACRHEM, Ctr Excellence, Hyderabad 500046, Telangana, India."
WOS:001133572300001,,"Soma, V.",6,"Univ Hyderabad, Sch Phys, Hyderabad 500046, India."
WOS:001133572300001,,"Raavi, S.",7,"Indian Inst Technol Hyderabad, Dept Phys, Ultrafast Photophys & Photon Lab, Kandi 502285, Telangana, India."
WOS:001012933100008,,"Mojaver, K.",1,"McGill Univ, Dept Elect & Comp Engn, Montreal, PQ H3E 0E9, Canada."
WOS:001012933100008,,"Safaee, S.",2,"McGill Univ, Dept Elect & Comp Engn, Montreal, PQ H3E 0E9, Canada."
WOS:001012933100008,,"Zhang, G.",3,"McGill Univ, Dept Elect & Comp Engn, Montreal, PQ H3E 0E9, Canada."
WOS:001012933100008,,"Liboiron-Ladouceur, O.",4,"McGill Univ, Dept Elect & Comp Engn, Montreal, PQ H3E 0E9, Canada."
WOS:000471333600006,,"Shivananju, B.",1,"Soochow Univ, Jiangsu Key Lab Carbon Based Funct Mat & Devices, Inst Funct Nano & Soft Mat FUNSOM, Suzhou 215123, Peoples R China."
WOS:000471333600006,,"Bao, X.",2,"Shenzhen Univ, Minist Educ & Guangdong Prov, Key Lab Optoelect Devices & Syst, Shenzhen 518000, Peoples R China."
WOS:000471333600006,,"Yu, W.",3,"Monash Univ, Arc Ctr Excellence Future Low Energy Elect Techno, Dept Mat Sci & Engn, Clayton, Vic 3800, Australia."
WOS:000471333600006,,"Yuan, J.",4,"Soochow Univ, Jiangsu Key Lab Carbon Based Funct Mat & Devices, Inst Funct Nano & Soft Mat FUNSOM, Suzhou 215123, Peoples R China."
WOS:000471333600006,,"Mu, H.",5,"Monash Univ, Arc Ctr Excellence Future Low Energy Elect Techno, Dept Mat Sci & Engn, Clayton, Vic 3800, Australia."
WOS:000471333600006,,"Sun, T.",6,"Soochow Univ, Jiangsu Key Lab Carbon Based Funct Mat & Devices, Inst Funct Nano & Soft Mat FUNSOM, Suzhou 215123, Peoples R China."
WOS:000471333600006,,"Xue, T.",7,"Shenzhen Univ, Minist Educ & Guangdong Prov, Key Lab Optoelect Devices & Syst, Shenzhen 518000, Peoples R China."
WOS:000471333600006,,"Zhang, Y.",8,"Monash Univ, Arc Ctr Excellence Future Low Energy Elect Techno, Dept Mat Sci & Engn, Clayton, Vic 3800, Australia."
WOS:000471333600006,,"Liang, Z.",9,"Chinese Acad Sci, Changchun Inst Opt Fine Mech & Phys, State Key Lab Appl Opt, Changchun 130033, Jilin, Peoples R China."
WOS:000471333600006,,"Kan, R.",10,"Chinese Acad Sci, Changchun Inst Opt Fine Mech & Phys, State Key Lab Appl Opt, Changchun 130033, Jilin, Peoples R China."
WOS:000471333600006,,"Zhang, H.",11,"Shenzhen Univ, Minist Educ & Guangdong Prov, Key Lab Optoelect Devices & Syst, Shenzhen 518000, Peoples R China."
WOS:000471333600006,,"Lin, B.",12,"China Acad Elect & Informat Technol, Beijing 100041, Peoples R China."
WOS:000471333600006,,"Li, S.",13,"Soochow Univ, Jiangsu Key Lab Carbon Based Funct Mat & Devices, Inst Funct Nano & Soft Mat FUNSOM, Suzhou 215123, Peoples R China."
WOS:000471333600006,,"Bao, Q.",14,"Soochow Univ, Jiangsu Key Lab Carbon Based Funct Mat & Devices, Inst Funct Nano & Soft Mat FUNSOM, Suzhou 215123, Peoples R China."
WOS:000669169300002,,"Jiang, R.",1,"Beijing Univ Posts & Telecommun, Sch Elect Engn, Beijing 100876, Peoples R China."
WOS:000669169300002,,"Xin, J.",2,"Beijing Univ Posts & Telecommun, Sch Elect Engn, Beijing 100876, Peoples R China."
WOS:000669169300002,,"Cao, C.",3,"Beijing Univ Posts & Telecommun, Sch Elect Engn, State Key Lab Informat Photon & Opt Commun, Beijing Key Lab Spaceground Interconnect & Conver, Beijing 100876, Peoples R China."
WOS:000469837300402,,"Wright, C.",1,"Univ Exeter, Dept Engn, Exeter EX4 4QF, Devon, England."
WOS:000469837300402,,"Bhaskaran, H.",2,"Univ Oxford, Dept Mat, Oxford OX1 3PH, England."
WOS:000469837300402,,"Pernice, W.",3,"Univ Munster, Ctr Nanotechnol, D-48149 Munster, Germany."
WOS:000469837300402,,"Carrillo, S.",4,"Univ Exeter, Dept Engn, Exeter EX4 4QF, Devon, England."
WOS:000469837300402,,"Gemo, E.",5,"Univ Exeter, Dept Engn, Exeter EX4 4QF, Devon, England."
WOS:000469837300402,,"Baldycheva, A.",6,"Univ Exeter, Dept Engn, Exeter EX4 4QF, Devon, England."
WOS:000469837300402,,"Cheng, Z.",7,"Univ Oxford, Dept Mat, Oxford OX1 3PH, England."
WOS:000469837300402,,"Li, X.",8,"Univ Oxford, Dept Mat, Oxford OX1 3PH, England."
WOS:000469837300402,,"Rios, C.",9,Massachusetts Institute of Technology
WOS:000469837300402,,"Youngblood, N.",10,"Univ Oxford, Dept Mat, Oxford OX1 3PH, England."
WOS:000469837300402,,"Feldmann, J.",11,"Univ Munster, Ctr Nanotechnol, D-48149 Munster, Germany."
WOS:000469837300402,,"Gruhler, N.",12,"Univ Munster, Ctr Nanotechnol, D-48149 Munster, Germany."
WOS:000469837300402,,"Stegmaier, M.",13,"Univ Munster, Ctr Nanotechnol, D-48149 Munster, Germany."
WOS:000454323400009,,"Smith, E.",1,"Tel Aviv Univ, Dept Elect Engn Phys Elect, IL-69978 Ramat Aviv, Israel."
WOS:000454323400009,,"Shteeman, V.",2,"ORT Braude Coll Engn, Dept Elect & Elect Engn, IL-21982 Karmiel, Israel."
WOS:000454323400009,,"Hardy, A.",3,"Tel Aviv Univ, Dept Elect Engn Phys Elect, IL-69978 Ramat Aviv, Israel."
WOS:000672600300007,,"Sawicki, K.",1,"Univ Warsaw, Fac Phys, Inst Expt Phys, Pasteura 5, PL-02093 Warsaw, Poland."
WOS:000672600300007,,"Sturges, T.",2,"Univ Warsaw, Fac Phys, Inst Theoret Phys, Pasteura 5, PL-02093 Warsaw, Poland."
WOS:000672600300007,,"Sciesiek, M.",3,"Univ Warsaw, Fac Phys, Inst Expt Phys, Pasteura 5, PL-02093 Warsaw, Poland."
WOS:000672600300007,,"Kazimierczuk, T.",4,"Univ Warsaw, Fac Phys, Inst Expt Phys, Pasteura 5, PL-02093 Warsaw, Poland."
WOS:000672600300007,,"Sobczak, K.",5,"Univ Warsaw, Biol & Chem Res Ctr, Zwirki & Wigury 101, PL-02089 Warsaw, Poland."
WOS:000672600300007,,"Golnik, A.",6,"Univ Warsaw, Fac Phys, Inst Expt Phys, Pasteura 5, PL-02093 Warsaw, Poland."
WOS:000672600300007,,"Pacuski, W.",7,"Univ Warsaw, Fac Phys, Inst Expt Phys, Pasteura 5, PL-02093 Warsaw, Poland."
WOS:000672600300007,,"Suffczynski, J.",8,"Univ Warsaw, Fac Phys, Inst Expt Phys, Pasteura 5, PL-02093 Warsaw, Poland."
WOS:001589324000008,,"Chen, J.",1,"Guangdong Univ Technol, Sch Informat Engn, Inst Adv Photon Technol, Key Lab Photon Technol Integrated Sensing & Commu, Guangzhou, Peoples R China."
WOS:001589324000008,,"Li, J.",2,"Guangdong Univ Technol, Sch Informat Engn, Inst Adv Photon Technol, Key Lab Photon Technol Integrated Sensing & Commu, Guangzhou, Peoples R China."
WOS:001589324000008,,"Zhang, J.",3,"Guangdong Univ Technol, Sch Informat Engn, Inst Adv Photon Technol, Key Lab Photon Technol Integrated Sensing & Commu, Guangzhou, Peoples R China."
WOS:001589324000008,,"Qin, Y.",4,"Guangdong Univ Technol, Sch Informat Engn, Inst Adv Photon Technol, Key Lab Photon Technol Integrated Sensing & Commu, Guangzhou, Peoples R China."
WOS:000469452600016,,"Barabanova, E.",1,"Astrakhan State Tech Univ, Inst Informat Technol & Commun, Astrakhan, Russia."
WOS:000469452600016,,"Vytovtov, K.",2,"Astrakhan State Tech Univ, Inst Informat Technol & Commun, Astrakhan, Russia."
WOS:000469452600016,,"Maltseva, N.",3,"Astrakhan State Tech Univ, Inst Informat Technol & Commun, Astrakhan, Russia."
WOS:000469452600016,,"Kravchenko, O.",4,"Sci & Technol Ctr Unique Instrumentat, Moscow, Russia."
WOS:000469452600016,,"Kravchenko, V.",5,"Sci & Technol Ctr Unique Instrumentat, Moscow, Russia."
WOS:000610549200267,,"Thonnart, Y.",1,"Univ Grenoble Alpes, CEA Leti, Grenoble, France."
WOS:000610549200267,,"Bernabé, S.",2,
WOS:000610549200267,,"Charbonnier, J.",3,"Univ Grenoble Alpes, CEA Leti, Grenoble, France."
WOS:000610549200267,,"Bernard, C.",4,"Univ Grenoble Alpes, CEA Leti, Grenoble, France."
WOS:000610549200267,,"Coriat, D.",5,"Univ Grenoble Alpes, CEA Leti, Grenoble, France."
WOS:000610549200267,,"Fuguet, C.",6,"Univ Grenoble Alpes, CEA Leti, Grenoble, France."
WOS:000610549200267,,"Tissier, P.",7,"Univ Grenoble Alpes, CEA Leti, Grenoble, France."
WOS:000610549200267,,"Charbonnier, B.",8,"Univ Grenoble Alpes, CEA Leti, Grenoble, France."
WOS:000610549200267,,"Malhouitre, S.",9,"Univ Grenoble Alpes, CEA Leti, Grenoble, France."
WOS:000610549200267,,"Saint-Patrice, D.",10,"Univ Grenoble Alpes, CEA Leti, Grenoble, France."
WOS:000610549200267,,"Assous, M.",11,"Univ Grenoble Alpes, CEA Leti, Grenoble, France."
WOS:000610549200267,,"Narayan, A.",12,"Boston Univ, Boston, MA 02215 USA."
WOS:000610549200267,,"Coskun, A.",13,"Boston Univ, Boston, MA 02215 USA."
WOS:000610549200267,,"Dutoit, D.",14,"Univ Grenoble Alpes, CEA Leti, Grenoble, France."
WOS:000610549200267,,"Vivet, P.",15,"Univ Grenoble Alpes, CEA Leti, Grenoble, France."
WOS:000354957900048,,"Wu, Z.",1,"Southwest Petr Univ, Sch Sci, Chengdu 610500, Peoples R China."
WOS:000354957900048,,"Zhang, Q.",2,"Southwest Petr Univ, Sch Sci, Chengdu 610500, Peoples R China."
WOS:000354957900048,,"Tang, B.",3,"Southwest Petr Univ, Sch Sci, Chengdu 610500, Peoples R China."
WOS:000354957900048,,"Qiu, Y.",4,"Southwest Petr Univ, Sch Sci, Chengdu 610500, Peoples R China."
WOS:000354957900048,,"Luo, Q.",5,"Southwest Petr Univ, Sch Sci, Chengdu 610500, Peoples R China."
WOS:001347784900001,,"Li, Z.",1,"Minist Educ, Key Lab Adv Mat Proc Technol, Beijing 100084, Peoples R China."
WOS:001347784900001,,"Zou, G.",2,"Minist Educ, Key Lab Adv Mat Proc Technol, Beijing 100084, Peoples R China."
WOS:001347784900001,,"Xiao, Y.",3,"Minist Educ, Key Lab Adv Mat Proc Technol, Beijing 100084, Peoples R China."
WOS:001347784900001,,"Feng, B.",4,"Minist Educ, Key Lab Adv Mat Proc Technol, Beijing 100084, Peoples R China."
WOS:001347784900001,,"Huo, J.",5,"Minist Educ, Key Lab Adv Mat Proc Technol, Beijing 100084, Peoples R China."
WOS:001347784900001,,"Peng, J.",6,"Minist Educ, Key Lab Adv Mat Proc Technol, Beijing 100084, Peoples R China."
WOS:001347784900001,,"Sun, T.",7,"Taiyuan Univ Technol, Taiyuan 030024, Peoples R China."
WOS:001347784900001,,"Liu, L.",8,"Minist Educ, Key Lab Adv Mat Proc Technol, Beijing 100084, Peoples R China."
WOS:000803044200002,,"ZHAO, H.",1,
WOS:000803044200002,,"SU, A.",2,
WOS:000803044200002,,"YIN, X.",3,
WOS:000803044200002,,"MENG, C.",4,
WOS:000803044200002,,"JIANG, S.",5,
WOS:000803044200002,,"GAO, Y.",6,
WOS:000377658000028,,"Kim, G.",1,"ETRI, 218 Gajeong Ro, Daejeon 305700, South Korea."
WOS:000377658000028,,"Park, H.",2,"ETRI, 218 Gajeong Ro, Daejeon 305700, South Korea."
WOS:000377658000028,,"Joo, J.",3,"ETRI, 218 Gajeong Ro, Daejeon 305700, South Korea."
WOS:000377658000028,,"Jang, K.",4,"ETRI, 218 Gajeong Ro, Daejeon 305700, South Korea."
WOS:000377658000028,,"Kwack, M.",5,"ETRI, 218 Gajeong Ro, Daejeon 305700, South Korea."
WOS:000377658000028,,"Kim, S.",6,"ETRI, 218 Gajeong Ro, Daejeon 305700, South Korea."
WOS:000377658000028,,"Kim, I.",7,"ETRI, 218 Gajeong Ro, Daejeon 305700, South Korea."
WOS:000377658000028,,"Kim, S.",8,"ETRI, 218 Gajeong Ro, Daejeon 305700, South Korea."
WOS:000377658000028,,"Oh, J.",9,"ETRI, 218 Gajeong Ro, Daejeon 305700, South Korea."
WOS:000377658000028,,"Park, J.",10,
WOS:000377658000028,,"Kim, S.",11,"ETRI, 218 Gajeong Ro, Daejeon 305700, South Korea."
WOS:001062717800070,,"Peng, J.",1,"George Washington Univ, Washington, DC 20052 USA."
WOS:001062717800070,,"Alkabani, Y.",2,"Halmstad Univ, Halmstad, Sweden."
WOS:001062717800070,,"Sun, S.",3,"George Washington Univ, Washington, DC 20052 USA."
WOS:001062717800070,,"Sorger, V.",4,"George Washington Univ, Washington, DC 20052 USA."
WOS:001062717800070,,"El-Ghazawi, T.",5,"George Washington Univ, Washington, DC 20052 USA."
WOS:001229103500007,,"Bie, S.",1,"Chinese Acad Sci, Inst Phys, Beijing 100190, Peoples R China."
WOS:001229103500007,,"Xie, J.",2,"Chinese Acad Sci, Inst Phys, Beijing 100190, Peoples R China."
WOS:001229103500007,,"Zhang, Y.",3,"Chinese Acad Sci, Inst Phys, Beijing 100190, Peoples R China."
WOS:001229103500007,,"Li, M.",4,"Chinese Acad Sci, Inst Phys, Beijing 100190, Peoples R China."
WOS:001229103500007,,"Yu, W.",5,"Beijing Inst Technol, Sch Phys, Key Lab Adv Optoelect Quantum Architecture & Measu, Minist Educ, Beijing 100081, Peoples R China."
